schedule_season,schedule_week,team,elo_pre,elo_post
2024,13,TENNESSEE TITANS,1481.7348619058223,1478.3219469824637
2024,13,WASHINGTON COMMANDERS,1498.5285622105082,1501.9414771338668
2024,14,ARIZONA CARDINALS,1490.5513773958116,1485.6161682018633
2024,14,ATLANTA FALCONS,1493.3854566775904,1490.0376570330131
2024,14,BUFFALO BILLS,1532.0610407446525,1529.779396644384
2024,14,CAROLINA PANTHERS,1470.1364224919482,1467.3389355174193
2024,14,CHICAGO BEARS,1486.532469539405,1483.0166482000438
2024,14,CINCINNATI BENGALS,1493.3384138398114,1498.4977107916689
2024,14,CLEVELAND BROWNS,1481.0729825148248,1477.8407333573184
2024,14,DALLAS COWBOYS,1496.9722519463123,1491.812954994455
2024,14,DETROIT LIONS,1537.2009934043542,1539.568431741378
2024,14,GREEN BAY PACKERS,1518.611573685784,1516.2441353487602
2024,14,JACKSONVILLE JAGUARS,1476.7377159507992,1480.8561694768048
2024,14,KANSAS CITY CHIEFS,1535.821801449046,1537.6781614835127
2024,14,LAS VEGAS RAIDERS,1471.279505151706,1467.922843752676
2024,14,LOS ANGELES CHARGERS,1511.62479388236,1509.7684338478934
2024,14,LOS ANGELES RAMS,1501.3704238132043,1503.6520679134728
2024,14,MIAMI DOLPHINS,1498.139873104953,1501.5404210800705
2024,14,MINNESOTA VIKINGS,1523.3224267409455,1526.6702263855227
2024,14,NEW ORLEANS SAINTS,1488.3246392762162,1491.6741597288799
2024,14,NEW YORK GIANTS,1470.418246001482,1467.0687255488183
2024,14,NEW YORK JETS,1482.4803017341044,1479.079753758987
2024,14,PHILADELPHIA EAGLES,1533.5487573252042,1536.3462442997331
2024,14,PITTSBURGH STEELERS,1520.7506002386867,1523.9828493961932
2024,14,SAN FRANCISCO 49ERS,1502.531516253324,1506.0473375926852
2024,14,SEATTLE SEAHAWKS,1503.3785922055138,1508.3138013994621
2024,14,TAMPA BAY BUCCANEERS,1500.4750074604945,1503.8316688595244
2024,14,TENNESSEE TITANS,1478.3219469824637,1474.203493456458
2024,15,ARIZONA CARDINALS,1485.6161682018633,1489.280038433923
2024,15,ATLANTA FALCONS,1490.0376570330131,1494.824765294449
2024,15,BALTIMORE RAVENS,1516.1598884318862,1520.7604530603874
2024,15,BUFFALO BILLS,1529.779396644384,1535.0153527225532
2024,15,CAROLINA PANTHERS,1467.3389355174193,1462.4188659002223
2024,15,CHICAGO BEARS,1483.0166482000438,1479.7314177138255
2024,15,CINCINNATI BENGALS,1498.4977107916689,1503.420103362164
2024,15,CLEVELAND BROWNS,1477.8407333573184,1473.380074457447
2024,15,DALLAS COWBOYS,1491.812954994455,1496.733024611652
2024,15,DENVER BRONCOS,1509.977116528279,1513.5691719876618
2024,15,DETROIT LIONS,1539.568431741378,1534.3324756632087
2024,15,GREEN BAY PACKERS,1516.2441353487602,1521.3769024870353
2024,15,HOUSTON TEXANS,1507.4778690728608,1511.2161341040282
2024,15,INDIANAPOLIS COLTS,1492.3893714578912,1488.7973159985086
2024,15,JACKSONVILLE JAGUARS,1480.8561694768048,1475.5998083673464
2024,15,KANSAS CITY CHIEFS,1537.6781614835127,1542.138820383384
2024,15,LAS VEGAS RAIDERS,1467.922843752676,1463.1357354912402
2024,15,LOS ANGELES CHARGERS,1509.7684338478934,1504.459430457459
2024,15,LOS ANGELES RAMS,1503.6520679134728,1508.7205919566595
2024,15,MIAMI DOLPHINS,1501.5404210800705,1497.802156048903
2024,15,MINNESOTA VIKINGS,1526.6702263855227,1529.955456871741
2024,15,NEW ENGLAND PATRIOTS,1473.7693215655452,1470.1054513334855
2024,15,NEW ORLEANS SAINTS,1491.6741597288799,1489.9138569225618
2024,15,NEW YORK GIANTS,1467.0687255488183,1462.4681609203171
2024,15,NEW YORK JETS,1479.079753758987,1484.3361148684453
2024,15,PHILADELPHIA EAGLES,1536.3462442997331,1540.0036338159764
2024,15,PITTSBURGH STEELERS,1523.9828493961932,1520.32545987995
2024,15,SAN FRANCISCO 49ERS,1506.0473375926852,1500.9788135494985
2024,15,SEATTLE SEAHAWKS,1508.3138013994621,1503.181034261187
2024,15,TAMPA BAY BUCCANEERS,1503.8316688595244,1509.140672249959
2024,15,TENNESSEE TITANS,1474.203493456458,1469.281100885963
2024,15,WASHINGTON COMMANDERS,1501.9414771338668,1503.701779940185
2024,16,ARIZONA CARDINALS,1489.280038433923,1485.0725175557523
2024,16,ATLANTA FALCONS,1494.824765294449,1498.3275498499547
2024,16,BALTIMORE RAVENS,1520.7604530603874,1524.6573929835502
2024,16,BUFFALO BILLS,1535.0153527225532,1537.1053080019794
2024,16,CAROLINA PANTHERS,1462.4188659002223,1466.626386778393
2024,16,CHICAGO BEARS,1479.7314177138255,1475.07884673725
2024,16,CINCINNATI BENGALS,1503.420103362164,1506.952042253736
2024,16,CLEVELAND BROWNS,1473.380074457447,1469.848135565875
2024,16,DALLAS COWBOYS,1496.733024611652,1498.9871063893502
2024,16,DENVER BRONCOS,1513.5691719876618,1509.5785805192909
2024,16,DETROIT LIONS,1534.3324756632087,1538.9850466397843
2024,16,GREEN BAY PACKERS,1521.3769024870353,1524.9044792961693
2024,16,HOUSTON TEXANS,1511.2161341040282,1507.7088466434361
2024,16,INDIANAPOLIS COLTS,1488.7973159985086,1492.4628422824292
2024,16,JACKSONVILLE JAGUARS,1475.5998083673464,1471.9227946055364
2024,16,KANSAS CITY CHIEFS,1542.138820383384,1545.646107843976
2024,16,LAS VEGAS RAIDERS,1463.1357354912402,1466.8127492530502
2024,16,LOS ANGELES CHARGERS,1504.459430457459,1508.4500219258298
2024,16,LOS ANGELES RAMS,1508.7205919566595,1513.7762777466835
2024,16,MIAMI DOLPHINS,1497.802156048903,1501.7613067190157
2024,16,MINNESOTA VIKINGS,1529.955456871741,1533.3959201740536
2024,16,NEW ENGLAND PATRIOTS,1470.1054513334855,1468.0154960540592
2024,16,NEW ORLEANS SAINTS,1489.9138569225618,1486.3862801134278
2024,16,NEW YORK GIANTS,1462.4681609203171,1458.9653763648114
2024,16,NEW YORK JETS,1484.3361148684453,1479.2804290784213
2024,16,PHILADELPHIA EAGLES,1540.0036338159764,1536.9044682734886
2024,16,PITTSBURGH STEELERS,1520.32545987995,1516.428519956787
2024,16,SAN FRANCISCO 49ERS,1500.9788135494985,1497.0196628793858
2024,16,SEATTLE SEAHAWKS,1503.181034261187,1499.7405709588745
2024,16,TAMPA BAY BUCCANEERS,1509.140672249959,1506.8865904722607
2024,16,TENNESSEE TITANS,1469.281100885963,1465.6155746020424
2024,16,WASHINGTON COMMANDERS,1503.701779940185,1506.8009454826727
2024,17,ARIZONA CARDINALS,1485.0725175557523,1482.1876209416341
2024,17,ATLANTA FALCONS,1498.3275498499547,1494.5363617353341
2024,17,BALTIMORE RAVENS,1524.6573929835502,1529.8714604568354
2024,17,BUFFALO BILLS,1537.1053080019794,1540.3688589786252
2024,17,CAROLINA PANTHERS,1466.626386778393,1463.1293313047609
2024,17,CHICAGO BEARS,1475.07884673725,1471.5621286693652
2024,17,CINCINNATI BENGALS,1506.952042253736,1510.8916951429705
2024,17,CLEVELAND BROWNS,1469.848135565875,1464.7571511809197
2024,17,DALLAS COWBOYS,1498.9871063893502,1495.4601075638093
2024,17,DENVER BRONCOS,1509.5785805192909,1505.6389276300563
2024,17,DETROIT LIONS,1538.9850466397843,1543.7323610980677
2024,17,GREEN BAY PACKERS,1524.9044792961693,1522.7642178800688
2024,17,HOUSTON TEXANS,1507.7088466434361,1502.4947791701509
2024,17,INDIANAPOLIS COLTS,1492.4628422824292,1487.9837298325297
2024,17,JACKSONVILLE JAGUARS,1471.9227946055364,1475.8631993303652
2024,17,KANSAS CITY CHIEFS,1545.646107843976,1550.6955698565023
2024,17,LAS VEGAS RAIDERS,1466.8127492530502,1472.5962407610089
2024,17,LOS ANGELES CHARGERS,1508.4500219258298,1513.4051429084022
2024,17,LOS ANGELES RAMS,1513.7762777466835,1516.6611743608016
2024,17,MIAMI DOLPHINS,1501.7613067190157,1506.852291103971
2024,17,MINNESOTA VIKINGS,1533.3959201740536,1535.536181590154
2024,17,NEW ENGLAND PATRIOTS,1468.0154960540592,1463.0603750714868
2024,17,NEW ORLEANS SAINTS,1486.3862801134278,1480.6027886054692
2024,17,NEW YORK GIANTS,1458.9653763648114,1463.444488814711
2024,17,NEW YORK JETS,1479.2804290784213,1476.0168781017755
2024,17,PHILADELPHIA EAGLES,1536.9044682734886,1540.4314670990295
2024,17,PITTSBURGH STEELERS,1516.428519956787,1511.379057944261
2024,17,SAN FRANCISCO 49ERS,1497.0196628793858,1492.2723484211024
2024,17,SEATTLE SEAHAWKS,1499.7405709588745,1503.2572890267593
2024,17,TAMPA BAY BUCCANEERS,1506.8865904722607,1510.3836459458928
2024,17,TENNESSEE TITANS,1465.6155746020424,1461.6751698772136
2024,17,WASHINGTON COMMANDERS,1506.8009454826727,1510.5921335972932
2024,18,ARIZONA CARDINALS,1482.1876209416341,1486.4617238630242
2024,18,ATLANTA FALCONS,1494.5363617353341,1488.515486601573
2024,18,BALTIMORE RAVENS,1529.8714604568354,1533.1323825161871
2024,18,BUFFALO BILLS,1540.3688589786252,1535.14971802197
2024,18,CAROLINA PANTHERS,1463.1293313047609,1469.150206438522
2024,18,CHICAGO BEARS,1471.5621286693652,1475.1383222680463
2024,18,CINCINNATI BENGALS,1510.8916951429705,1514.0131912876209
2024,18,CLEVELAND BROWNS,1464.7571511809197,1461.496229121568
2024,18,DALLAS COWBOYS,1495.4601075638093,1491.092362171191
2024,18,DENVER BRONCOS,1505.6389276300563,1510.4032487942259
2024,18,DETROIT LIONS,1543.7323610980677,1547.7545990301578
2024,18,GREEN BAY PACKERS,1522.7642178800688,1519.1880242813877
2024,18,HOUSTON TEXANS,1502.4947791701509,1507.5994991147625
2024,18,INDIANAPOLIS COLTS,1487.9837298325297,1490.719580254373
2024,18,JACKSONVILLE JAGUARS,1475.8631993303652,1473.1273489085218
2024,18,KANSAS CITY CHIEFS,1550.6955698565023,1545.9312486923327
2024,18,LAS VEGAS RAIDERS,1472.5962407610089,1467.4913699183337
2024,18,LOS ANGELES CHARGERS,1513.4051429084022,1518.5100137510774
2024,18,LOS ANGELES RAMS,1516.6611743608016,1511.3809379352151
2024,18,MIAMI DOLPHINS,1506.852291103971,1502.2882163559539
2024,18,MINNESOTA VIKINGS,1535.536181590154,1531.513943658064
2024,18,NEW ENGLAND PATRIOTS,1463.0603750714868,1468.2795160281419
2024,18,NEW ORLEANS SAINTS,1480.6027886054692,1476.8717630452722
2024,18,NEW YORK GIANTS,1463.444488814711,1460.3183191617195
2024,18,NEW YORK JETS,1476.0168781017755,1480.5809528497928
2024,18,PHILADELPHIA EAGLES,1540.4314670990295,1543.557636752021
2024,18,PITTSBURGH STEELERS,1511.379057944261,1508.2575617996106
2024,18,SAN FRANCISCO 49ERS,1492.2723484211024,1487.9982454997123
2024,18,SEATTLE SEAHAWKS,1503.2572890267593,1508.5375254523458
2024,18,TAMPA BAY BUCCANEERS,1510.3836459458928,1514.1146715060897
2024,18,TENNESSEE TITANS,1461.6751698772136,1456.570449932602
2024,18,WASHINGTON COMMANDERS,1510.5921335972932,1514.9598789899114
2024,2,ARIZONA CARDINALS,1491.2440286353487,1493.9903834451527
2024,2,ATLANTA FALCONS,1493.660633918931,1494.9865738674782
2024,2,BALTIMORE RAVENS,1503.742807242531,1501.1322936498996
2024,2,BUFFALO BILLS,1507.8492503038858,1511.4557969128546
2024,2,CAROLINA PANTHERS,1488.1548982467864,1484.5679758696397
2024,2,CHICAGO BEARS,1499.6315783890109,1497.045733787257
2024,2,CINCINNATI BENGALS,1498.4859349186129,1497.6019776514913
2024,2,CLEVELAND BROWNS,1497.3952477334271,1500.7043690477983
2024,2,DALLAS COWBOYS,1508.0446525651876,1504.315410059716
2024,2,DENVER BRONCOS,1495.875693584766,1492.2720426992028
2024,2,DETROIT LIONS,1507.6919459698647,1504.6891203334815
2024,2,GREEN BAY PACKERS,1499.5909175663041,1502.1843656823057
2024,2,HOUSTON TEXANS,1502.4353196943857,1505.0211642961397
2024,2,INDIANAPOLIS COLTS,1497.559097608928,1494.9656494929263
2024,2,JACKSONVILLE JAGUARS,1498.0604716523503,1494.7513503379791
2024,2,KANSAS CITY CHIEFS,1511.9836372194702,1512.8675944865918
2024,2,LAS VEGAS RAIDERS,1496.2580898990711,1498.8686034917025
2024,2,LOS ANGELES CHARGERS,1499.2511164486082,1502.838038825755
2024,2,LOS ANGELES RAMS,1497.9540889329753,1495.2077341231713
2024,2,MIAMI DOLPHINS,1503.587545903194,1499.9809992942253
2024,2,MINNESOTA VIKINGS,1502.6317966619665,1505.3215953553715
2024,2,NEW ENGLAND PATRIOTS,1497.1848268924145,1494.665571463782
2024,2,NEW ORLEANS SAINTS,1503.2721125487124,1507.001355054184
2024,2,NEW YORK GIANTS,1493.4509824405948,1491.5671944353219
2024,2,NEW YORK JETS,1494.4219040071098,1498.1045991783078
2024,2,PHILADELPHIA EAGLES,1505.3763813136366,1504.0504413650892
2024,2,PITTSBURGH STEELERS,1505.1173430324604,1508.7209939180236
2024,2,SAN FRANCISCO 49ERS,1510.29535580286,1507.605557109455
2024,2,SEATTLE SEAHAWKS,1502.0949743641281,1504.6142297927606
2024,2,TAMPA BAY BUCCANEERS,1503.467947190223,1506.4707728266062
2024,2,TENNESSEE TITANS,1493.9803287807408,1490.2976336095428
2024,2,WASHINGTON COMMANDERS,1490.3532645328414,1492.2370525381143
2024,3,ARIZONA CARDINALS,1493.9903834451527,1490.3017727623153
2024,3,ATLANTA FALCONS,1494.9865738674782,1491.7679794570047
2024,3,BALTIMORE RAVENS,1501.1322936498996,1503.7815800417104
2024,3,BUFFALO BILLS,1511.4557969128546,1514.0731656795333
2024,3,CAROLINA PANTHERS,1484.5679758696397,1488.4858490155425
2024,3,CHICAGO BEARS,1497.045733787257,1494.5540129268163
2024,3,CINCINNATI BENGALS,1497.6019776514913,1494.1431929210798
2024,3,CLEVELAND BROWNS,1500.7043690477983,1496.9223758941205
2024,3,DALLAS COWBOYS,1504.315410059716,1501.6661236679051
2024,3,DENVER BRONCOS,1492.2720426992028,1496.1889929417764
2024,3,DETROIT LIONS,1504.6891203334815,1508.3777310163189
2024,3,GREEN BAY PACKERS,1502.1843656823057,1505.8619586303857
2024,3,HOUSTON TEXANS,1505.0211642961397,1502.2643754959734
2024,3,INDIANAPOLIS COLTS,1494.9656494929263,1497.457370353367
2024,3,JACKSONVILLE JAGUARS,1494.7513503379791,1492.1339815713004
2024,3,KANSAS CITY CHIEFS,1512.8675944865918,1516.0861888970653
2024,3,LAS VEGAS RAIDERS,1498.8686034917025,1494.9507303457997
2024,3,LOS ANGELES CHARGERS,1502.838038825755,1500.1324028772817
2024,3,LOS ANGELES RAMS,1495.2077341231713,1497.21117973094
2024,3,MIAMI DOLPHINS,1499.9809992942253,1497.2639359285054
2024,3,MINNESOTA VIKINGS,1505.3215953553715,1508.0783841555378
2024,3,NEW ENGLAND PATRIOTS,1494.665571463782,1491.9689090102765
2024,3,NEW ORLEANS SAINTS,1507.001355054184,1504.3538255022586
2024,3,NEW YORK GIANTS,1491.5671944353219,1495.3491875889997
2024,3,NEW YORK JETS,1498.1045991783078,1500.8012616318133
2024,3,PHILADELPHIA EAGLES,1504.0504413650892,1506.6979709170146
2024,3,PITTSBURGH STEELERS,1508.7209939180236,1511.4266298664968
2024,3,SAN FRANCISCO 49ERS,1507.605557109455,1505.6021115016863
2024,3,SEATTLE SEAHAWKS,1504.6142297927606,1507.3312931584805
2024,3,TAMPA BAY BUCCANEERS,1506.4707728266062,1502.5538225840326
2024,3,TENNESSEE TITANS,1490.2976336095428,1486.6200406614628
2024,3,WASHINGTON COMMANDERS,1492.2370525381143,1495.6958372685258
2024,4,ARIZONA CARDINALS,1490.3017727623153,1486.461963062853
2024,4,ATLANTA FALCONS,1491.7679794570047,1493.4001827306245
2024,4,BALTIMORE RAVENS,1503.7815800417104,1506.7141110061941
2024,4,BUFFALO BILLS,1514.0731656795333,1511.1406347150496
2024,4,CAROLINA PANTHERS,1488.4858490155425,1484.6485366682136
2024,4,CHICAGO BEARS,1494.5540129268163,1497.3400893611702
2024,4,CINCINNATI BENGALS,1494.1431929210798,1497.9805052684087
2024,4,CLEVELAND BROWNS,1496.9223758941205,1494.623988950183
2024,4,DALLAS COWBOYS,1501.6661236679051,1505.0491512190986
2024,4,DENVER BRONCOS,1496.1889929417764,1497.5553831123327
2024,4,DETROIT LIONS,1508.3777310163189,1511.2137030121182
2024,4,GREEN BAY PACKERS,1505.8619586303857,1503.7383337208669
2024,4,HOUSTON TEXANS,1502.2643754959734,1504.4590160464684
2024,4,INDIANAPOLIS COLTS,1497.457370353367,1499.5274923406084
2024,4,JACKSONVILLE JAGUARS,1492.1339815713004,1489.9393410208054
2024,4,KANSAS CITY CHIEFS,1516.0861888970653,1519.8254420251671
2024,4,LAS VEGAS RAIDERS,1494.9507303457997,1497.2491172897371
2024,4,LOS ANGELES CHARGERS,1500.1324028772817,1496.3931497491799
2024,4,LOS ANGELES RAMS,1497.21117973094,1494.4251032965863
2024,4,MIAMI DOLPHINS,1497.2639359285054,1493.2577118232468
2024,4,MINNESOTA VIKINGS,1508.0783841555378,1510.2020090650567
2024,4,NEW ENGLAND PATRIOTS,1491.9689090102765,1489.261815421864
2024,4,NEW ORLEANS SAINTS,1504.3538255022586,1502.7216222286388
2024,4,NEW YORK GIANTS,1495.3491875889997,1491.9661600378063
2024,4,NEW YORK JETS,1500.8012616318133,1499.434871461257
2024,4,PHILADELPHIA EAGLES,1506.6979709170146,1503.8238294317148
2024,4,PITTSBURGH STEELERS,1511.4266298664968,1509.3565078792553
2024,4,SAN FRANCISCO 49ERS,1505.6021115016863,1508.3092050900989
2024,4,SEATTLE SEAHAWKS,1507.3312931584805,1504.4953211626812
2024,4,TAMPA BAY BUCCANEERS,1502.5538225840326,1505.4279640693323
2024,4,TENNESSEE TITANS,1486.6200406614628,1490.6262647667213
2024,4,WASHINGTON COMMANDERS,1495.6958372685258,1499.535646967988
2024,5,ARIZONA CARDINALS,1486.461963062853,1487.93451857164
2024,5,ATLANTA FALCONS,1493.4001827306245,1496.330053560421
2024,5,BALTIMORE RAVENS,1506.7141110061941,1509.4150770214646
2024,5,BUFFALO BILLS,1511.1406347150496,1509.0705752999136
2024,5,CAROLINA PANTHERS,1484.6485366682136,1481.8584669146699
2024,5,CHICAGO BEARS,1497.3400893611702,1500.130159114714
2024,5,CINCINNATI BENGALS,1497.9805052684087,1495.2795392531382
2024,5,CLEVELAND BROWNS,1494.623988950183,1491.7591125824858
2024,5,DALLAS COWBOYS,1505.0491512190986,1507.8541623659983
2024,5,DENVER BRONCOS,1497.5553831123327,1500.4648170145063
2024,5,GREEN BAY PACKERS,1503.7383337208669,1507.223313065997
2024,5,HOUSTON TEXANS,1504.4590160464684,1506.5290754616044
2024,5,INDIANAPOLIS COLTS,1499.5274923406084,1497.4349271623096
2024,5,JACKSONVILLE JAGUARS,1489.9393410208054,1492.0319061991042
2024,5,KANSAS CITY CHIEFS,1519.8254420251671,1522.5839692671086
2024,5,LAS VEGAS RAIDERS,1497.2491172897371,1494.3396833875636
2024,5,LOS ANGELES RAMS,1494.4251032965863,1490.9401239514561
2024,5,MIAMI DOLPHINS,1493.2577118232468,1496.7974769743023
2024,5,MINNESOTA VIKINGS,1510.2020090650567,1513.4433573936772
2024,5,NEW ENGLAND PATRIOTS,1489.261815421864,1485.7220502708085
2024,5,NEW ORLEANS SAINTS,1502.7216222286388,1499.9630949866973
2024,5,NEW YORK GIANTS,1491.9661600378063,1496.0840995546946
2024,5,NEW YORK JETS,1499.434871461257,1496.1935231326365
2024,5,PITTSBURGH STEELERS,1509.3565078792553,1506.5514967323556
2024,5,SAN FRANCISCO 49ERS,1508.3092050900989,1506.836649581312
2024,5,SEATTLE SEAHAWKS,1504.4953211626812,1500.3773816457929
2024,5,TAMPA BAY BUCCANEERS,1505.4279640693323,1502.4980932395358
2024,5,WASHINGTON COMMANDERS,1499.535646967988,1502.4005233356852
2024,6,ARIZONA CARDINALS,1487.93451857164,1485.1328719463143
2024,6,ATLANTA FALCONS,1496.330053560421,1500.2913725008755
2024,6,BALTIMORE RAVENS,1509.4150770214646,1512.3373947418554
2024,6,BUFFALO BILLS,1509.0705752999136,1511.8220166463664
2024,6,CAROLINA PANTHERS,1481.8584669146699,1477.8971479742154
2024,6,CHICAGO BEARS,1500.130159114714,1503.5966224843498
2024,6,CINCINNATI BENGALS,1495.2795392531382,1499.3939248660838
2024,6,CLEVELAND BROWNS,1491.7591125824858,1489.4601892510475
2024,6,DALLAS COWBOYS,1507.8541623659983,1503.7813129778808
2024,6,DENVER BRONCOS,1500.4648170145063,1496.3179527802592
2024,6,DETROIT LIONS,1511.2137030121182,1515.2865524002357
2024,6,GREEN BAY PACKERS,1507.223313065997,1510.0249596913227
2024,6,HOUSTON TEXANS,1506.5290754616044,1510.4264200439245
2024,6,INDIANAPOLIS COLTS,1497.4349271623096,1500.2254500905333
2024,6,JACKSONVILLE JAGUARS,1492.0319061991042,1488.5654428294683
2024,6,LAS VEGAS RAIDERS,1494.3396833875636,1490.3556088752366
2024,6,LOS ANGELES CHARGERS,1496.3931497491799,1500.540013983427
2024,6,NEW ENGLAND PATRIOTS,1485.7220502708085,1481.8247056884884
2024,6,NEW ORLEANS SAINTS,1499.9630949866973,1495.8820088846053
2024,6,NEW YORK GIANTS,1496.0840995546946,1491.969713941749
2024,6,NEW YORK JETS,1496.1935231326365,1493.4420817861837
2024,6,PHILADELPHIA EAGLES,1503.8238294317148,1506.1227527631531
2024,6,PITTSBURGH STEELERS,1506.5514967323556,1510.5355712446826
2024,6,SAN FRANCISCO 49ERS,1506.836649581312,1510.8320591114275
2024,6,SEATTLE SEAHAWKS,1500.3773816457929,1496.3819721156774
2024,6,TAMPA BAY BUCCANEERS,1502.4980932395358,1506.5791793416279
2024,6,TENNESSEE TITANS,1490.6262647667213,1487.8357418384976
2024,6,WASHINGTON COMMANDERS,1502.4005233356852,1499.4782056152944
2024,7,ARIZONA CARDINALS,1485.1328719463143,1486.9278874638921
2024,7,ATLANTA FALCONS,1500.2913725008755,1496.0328610718188
2024,7,BALTIMORE RAVENS,1512.3373947418554,1516.5129226095485
2024,7,BUFFALO BILLS,1511.8220166463664,1514.6532367677673
2024,7,CAROLINA PANTHERS,1477.8971479742154,1475.0419105420024
2024,7,CINCINNATI BENGALS,1499.3939248660838,1503.5103824943199
2024,7,CLEVELAND BROWNS,1489.4601892510475,1485.3437316228114
2024,7,DENVER BRONCOS,1496.3179527802592,1500.4836543963545
2024,7,DETROIT LIONS,1515.2865524002357,1517.5915344244597
2024,7,GREEN BAY PACKERS,1510.0249596913227,1511.7159420596433
2024,7,HOUSTON TEXANS,1510.4264200439245,1508.7354376756039
2024,7,INDIANAPOLIS COLTS,1500.2254500905333,1503.1773618661266
2024,7,JACKSONVILLE JAGUARS,1488.5654428294683,1492.1408578785986
2024,7,KANSAS CITY CHIEFS,1522.5839692671086,1526.6816511113248
2024,7,LAS VEGAS RAIDERS,1490.3556088752366,1487.608009369283
2024,7,LOS ANGELES CHARGERS,1500.540013983427,1498.744998465849
2024,7,LOS ANGELES RAMS,1490.9401239514561,1493.6877234574097
2024,7,MIAMI DOLPHINS,1496.7974769743023,1493.845565198709
2024,7,MINNESOTA VIKINGS,1513.4433573936772,1511.1383753694531
2024,7,NEW ENGLAND PATRIOTS,1481.8247056884884,1478.2492906393582
2024,7,NEW ORLEANS SAINTS,1495.8820088846053,1491.71630726851
2024,7,NEW YORK GIANTS,1491.969713941749,1487.896865040675
2024,7,NEW YORK JETS,1493.4420817861837,1490.541842125562
2024,7,PHILADELPHIA EAGLES,1506.1227527631531,1510.195601664227
2024,7,PITTSBURGH STEELERS,1510.5355712446826,1513.4358109053044
2024,7,SAN FRANCISCO 49ERS,1510.8320591114275,1506.7343772672114
2024,7,SEATTLE SEAHAWKS,1496.3819721156774,1500.640483544734
2024,7,TAMPA BAY BUCCANEERS,1506.5791793416279,1502.4036514739348
2024,7,TENNESSEE TITANS,1487.8357418384976,1485.0045217170966
2024,7,WASHINGTON COMMANDERS,1499.4782056152944,1502.3334430475074
2024,8,ARIZONA CARDINALS,1486.9278874638921,1488.4598239096424
2024,8,ATLANTA FALCONS,1496.0328610718188,1499.9867378794324
2024,8,BALTIMORE RAVENS,1516.5129226095485,1513.342054032725
2024,8,BUFFALO BILLS,1514.6532367677673,1518.8388569930585
2024,8,CAROLINA PANTHERS,1475.0419105420024,1472.1482287218746
2024,8,CHICAGO BEARS,1503.5966224843498,1501.397392159711
2024,8,CINCINNATI BENGALS,1503.5103824943199,1499.2470560500951
2024,8,CLEVELAND BROWNS,1485.3437316228114,1488.514600199635
2024,8,DALLAS COWBOYS,1503.7813129778808,1500.7432564372807
2024,8,DENVER BRONCOS,1500.4836543963545,1503.3773362164823
2024,8,DETROIT LIONS,1517.5915344244597,1520.4125184234335
2024,8,GREEN BAY PACKERS,1511.7159420596433,1514.5509005779295
2024,8,HOUSTON TEXANS,1508.7354376756039,1510.8783725516244
2024,8,INDIANAPOLIS COLTS,1503.1773618661266,1501.034426990106
2024,8,JACKSONVILLE JAGUARS,1492.1408578785986,1489.3058993603124
2024,8,KANSAS CITY CHIEFS,1526.6816511113248,1530.5990036692865
2024,8,LAS VEGAS RAIDERS,1487.608009369283,1483.6906568113213
2024,8,LOS ANGELES CHARGERS,1498.744998465849,1501.8290390338805
2024,8,LOS ANGELES RAMS,1493.6877234574097,1496.9918414827823
2024,8,MIAMI DOLPHINS,1493.845565198709,1492.3136287529587
2024,8,MINNESOTA VIKINGS,1511.1383753694531,1507.8342573440805
2024,8,NEW ENGLAND PATRIOTS,1478.2492906393582,1480.5409106392217
2024,8,NEW ORLEANS SAINTS,1491.71630726851,1488.6322667004786
2024,8,NEW YORK GIANTS,1487.896865040675,1484.993016192061
2024,8,NEW YORK JETS,1490.541842125562,1488.2502221256984
2024,8,PHILADELPHIA EAGLES,1510.195601664227,1514.4589281084518
2024,8,PITTSBURGH STEELERS,1513.4358109053044,1516.3396597539183
2024,8,SAN FRANCISCO 49ERS,1506.7343772672114,1509.7724338078115
2024,8,SEATTLE SEAHAWKS,1500.640483544734,1496.454863319443
2024,8,TAMPA BAY BUCCANEERS,1502.4036514739348,1498.4497746663212
2024,8,TENNESSEE TITANS,1485.0045217170966,1482.1835377181228
2024,8,WASHINGTON COMMANDERS,1502.3334430475074,1504.5326733721463
2024,9,ARIZONA CARDINALS,1488.4598239096424,1491.8443243528754
2024,9,ATLANTA FALCONS,1499.9867378794324,1503.1520295997207
2024,9,BALTIMORE RAVENS,1513.342054032725,1516.4789016017255
2024,9,BUFFALO BILLS,1518.8388569930585,1520.8670700489029
2024,9,CAROLINA PANTHERS,1472.1482287218746,1473.3435955761245
2024,9,CHICAGO BEARS,1501.397392159711,1498.012891716478
2024,9,CINCINNATI BENGALS,1499.2470560500951,1502.3242699129898
2024,9,CLEVELAND BROWNS,1488.514600199635,1484.2069932384875
2024,9,DALLAS COWBOYS,1500.7432564372807,1497.5779647169925
2024,9,DENVER BRONCOS,1503.3773362164823,1500.2404886474817
2024,9,DETROIT LIONS,1520.4125184234335,1524.8012737252857
2024,9,GREEN BAY PACKERS,1514.5509005779295,1510.1621452760774
2024,9,HOUSTON TEXANS,1510.8783725516244,1507.4278634551247
2024,9,INDIANAPOLIS COLTS,1501.034426990106,1497.8636673084775
2024,9,JACKSONVILLE JAGUARS,1489.3058993603124,1486.6700969227213
2024,9,KANSAS CITY CHIEFS,1530.5990036692865,1533.3931811380244
2024,9,LAS VEGAS RAIDERS,1483.6906568113213,1480.6134429484266
